satisfaction_level,left,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,Department,salary
0.17,0,0.48,6,270,5,0,0,technical,low
0.36,1,0.49,2,145,3,0,0,technical,medium
0.36,1,0.49,2,145,3,0,0,technical,medium
0.36,1,0.5,2,147,3,0,0,technical,medium
0.15,0,0.67,5,216,6,0,0,technical,low
0.2,0,0.83,4,258,4,0,0,sales,high
0.1,1,0.77,5,252,4,0,0,technical,medium
0.19,0,0.64,5,181,4,1,0,support,medium
0.37,1,0.48,2,154,3,0,0,management,low
0.21,0,0.9,2,239,2,0,0,technical,low
0.37,1,0.45,2,149,3,0,0,sales,low
0.37,1,0.45,2,149,3,0,0,sales,low
0.37,1,0.47,2,152,3,0,0,product_mng,low
0.37,1,0.47,2,152,3,0,0,product_mng,low
0.37,1,0.47,2,152,3,0,0,product_mng,low
0.32,0,0.75,3,255,4,0,0,sales,medium
0.25,0,0.83,3,257,5,1,0,technical,medium
0.15,0,0.84,3,201,6,0,0,support,medium
0.37,1,0.48,2,153,3,0,0,technical,low
0.41,0,0.45,3,236,2,0,0,RandD,medium
0.24,0,0.79,2,175,5,0,0,IT,low
0.37,1,0.47,2,151,3,0,0,sales,medium
0.21,0,0.7,3,104,2,0,0,technical,low
0.37,1,0.46,2,149,3,0,0,marketing,high
0.37,1,0.46,2,149,3,0,0,IT,low
0.37,1,0.46,2,149,3,0,0,marketing,high
0.37,1,0.46,2,149,3,0,0,IT,low
0.37,1,0.46,2,149,3,0,0,marketing,high
0.3,0,0.67,3,150,2,0,0,technical,medium
0.27,0,0.47,5,217,6,0,0,accounting,medium
0.2,0,0.56,5,181,6,0,0,accounting,medium
0.32,0,0.48,5,246,3,0,0,support,low
0.38,0,0.5,2,170,3,0,0,product_mng,low
0.29,0,0.58,5,234,2,0,0,product_mng,low
0.19,0,0.5,5,126,3,1,0,RandD,medium
0.37,1,0.47,2,150,3,0,0,technical,medium
0.15,0,0.91,2,207,3,0,0,technical,medium
0.34,0,0.69,2,193,3,0,0,sales,medium
0.36,1,0.56,2,159,3,0,0,sales,medium
0.36,1,0.54,2,153,3,0,0,accounting,medium
0.36,1,0.54,2,153,3,0,0,accounting,medium
0.36,0,0.45,2,135,3,1,0,support,high
0.13,0,0.87,3,185,4,1,0,management,low
0.16,0,0.81,2,159,6,1,0,RandD,low
0.37,1,0.49,2,153,3,0,0,accounting,low
0.18,0,0.75,4,170,5,0,0,sales,low
0.19,0,0.63,5,206,6,0,0,RandD,medium
0.37,1,0.47,2,149,3,0,0,sales,low
0.37,1,0.47,2,149,3,0,0,IT,medium
0.37,1,0.47,2,149,3,0,0,sales,low
0.37,1,0.47,2,149,3,0,0,sales,low
0.36,1,0.52,2,147,3,0,0,sales,medium
0.36,1,0.52,2,147,3,0,0,sales,medium
0.36,1,0.52,2,147,3,0,0,sales,medium
0.38,1,0.46,2,160,3,0,0,support,low
0.22,0,0.59,5,162,2,0,0,support,low
0.37,1,0.52,2,159,3,0,0,sales,low
0.37,1,0.52,2,159,3,0,0,sales,low
0.37,1,0.52,2,159,3,0,0,sales,low
0.17,0,0.76,4,171,5,0,0,product_mng,low
0.37,1,0.5,2,154,3,0,0,hr,medium
0.37,1,0.5,2,154,3,0,0,hr,medium
0.36,1,0.51,2,144,3,0,0,sales,low
0.37,1,0.47,2,148,3,0,0,hr,low
0.37,1,0.47,2,148,3,0,0,hr,low
0.37,1,0.47,2,148,3,0,0,hr,low
0.22,0,0.7,2,274,10,0,0,sales,high
0.22,0,0.7,2,274,10,0,0,sales,high
0.14,0,0.73,5,266,6,0,0,sales,low
0.36,1,0.52,2,146,3,0,0,sales,medium
0.36,1,0.52,2,146,3,0,0,sales,medium
0.36,1,0.52,2,146,3,0,0,sales,medium
0.32,0,0.42,2,99,4,0,0,technical,low
0.36,1,0.47,2,136,3,0,0,accounting,low
0.14,0,0.77,4,166,5,0,0,sales,low
0.37,1,0.52,2,158,3,0,0,support,low
0.37,1,0.52,2,158,3,0,0,support,low
0.37,1,0.49,2,151,3,0,0,sales,low
0.37,1,0.49,2,151,3,0,0,technical,medium
0.37,1,0.49,2,151,3,0,0,technical,high
0.37,1,0.49,2,151,3,0,0,sales,low
0.37,1,0.49,2,151,3,0,0,technical,medium
0.37,1,0.49,2,151,3,0,0,sales,low
0.37,1,0.49,2,151,3,0,0,technical,medium
0.15,0,0.53,6,222,3,0,0,technical,medium
0.36,1,0.51,2,143,3,0,0,technical,low
0.15,0,0.51,6,248,5,0,0,support,low
0.37,1,0.51,2,155,3,0,0,sales,low
0.37,1,0.51,2,155,3,0,0,sales,low
0.37,1,0.51,2,155,3,0,0,sales,low
0.36,1,0.48,2,137,3,0,0,technical,low
0.36,1,0.48,2,137,3,0,0,technical,low
0.36,1,0.48,2,137,3,0,0,technical,low
0.38,0,0.52,2,171,3,0,0,accounting,medium
0.38,0,0.52,2,171,3,0,0,accounting,medium
0.37,1,0.52,2,157,3,0,0,sales,low
0.37,1,0.52,2,157,3,0,0,sales,low
0.37,1,0.52,2,157,3,0,0,sales,low
0.35,0,0.4,3,130,3,0,0,product_mng,low
0.38,1,0.45,2,156,3,0,0,sales,medium
0.38,1,0.45,2,156,3,0,0,sales,medium
0.25,0,0.65,5,220,3,0,0,sales,low
0.18,0,0.51,6,227,2,0,0,support,low
0.09,1,0.62,6,294,4,0,0,accounting,low
0.09,1,0.62,6,294,4,0,0,accounting,low
0.09,1,0.62,6,294,4,0,0,accounting,low
0.37,1,0.51,2,154,3,1,0,sales,low
0.37,1,0.51,2,154,3,1,0,sales,low
0.12,0,0.9,3,200,3,0,0,support,low
0.24,0,0.62,5,199,4,0,0,sales,low
0.24,0,0.62,5,199,4,0,0,sales,low
0.36,1,0.55,2,152,3,0,0,IT,low
0.22,0,0.7,4,159,5,0,0,management,low
0.22,0,0.7,4,159,5,0,0,management,low
0.36,1,0.48,2,136,3,0,0,support,low
0.41,0,0.4,2,194,2,0,0,sales,low
0.14,0,0.64,5,164,5,0,0,product_mng,low
0.39,0,0.48,3,190,2,0,0,technical,low
0.17,0,0.36,6,191,2,0,0,product_mng,medium
0.17,0,0.36,6,191,2,0,0,product_mng,medium
0.15,0,0.78,5,255,3,0,0,IT,high
0.37,1,0.51,2,153,3,0,0,product_mng,low
0.37,0,0.51,2,153,3,0,0,IT,high
0.37,1,0.51,2,153,3,0,0,product_mng,low
0.37,0,0.51,2,153,3,0,0,IT,high
0.37,1,0.51,2,153,3,0,0,product_mng,low
0.37,1,0.45,2,142,3,0,0,IT,low
0.37,1,0.45,2,142,3,0,0,IT,low
0.37,1,0.45,2,142,3,0,0,IT,low
0.12,0,0.61,6,257,3,0,0,sales,medium
0.12,0,0.61,6,257,3,0,0,sales,medium
0.36,1,0.46,2,132,3,0,0,sales,low
0.13,0,0.76,5,217,3,0,0,support,low
0.36,1,0.52,2,143,3,0,0,accounting,medium
0.36,1,0.52,2,143,3,0,0,accounting,medium
0.37,1,0.52,2,155,3,0,0,technical,medium
0.37,1,0.52,2,155,3,0,0,technical,medium
0.37,1,0.52,2,155,3,0,0,technical,medium
0.37,1,0.49,2,148,3,0,0,sales,low
0.37,1,0.49,2,148,3,0,0,sales,low
0.38,1,0.46,2,155,3,0,0,sales,low
0.39,1,0.5,4,294,3,0,0,technical,low
0.39,1,0.5,4,294,3,0,0,technical,low
0.39,1,0.5,4,294,3,0,0,technical,low
0.3,0,0.61,3,138,5,0,0,sales,medium
0.15,0,0.6,5,188,7,0,0,sales,medium
0.15,0,0.6,5,188,7,0,0,sales,medium
0.09,1,0.8,5,279,4,0,0,technical,low
0.32,0,0.64,3,151,3,0,0,support,low
0.36,1,0.46,2,130,3,0,0,accounting,low
0.32,0,0.74,3,211,3,0,0,technical,low
0.23,0,0.7,3,123,5,0,0,sales,medium
0.23,0,0.7,3,123,5,0,0,sales,medium
0.21,0,0.52,5,130,2,0,0,IT,low
0.14,0,0.57,6,275,5,0,0,sales,low
0.19,0,0.91,3,268,4,0,0,sales,low
0.38,1,0.45,2,151,3,0,0,technical,low
0.15,0,0.66,5,160,4,1,0,sales,medium
0.27,0,0.48,3,97,6,0,0,IT,medium
0.37,1,0.54,2,157,3,0,0,support,low
0.37,1,0.54,2,157,3,0,0,support,low
0.37,1,0.46,2,140,3,0,0,support,low
0.37,1,0.46,2,140,3,0,0,support,low
0.37,1,0.46,2,140,3,0,0,support,low
0.29,0,0.38,5,191,5,0,0,management,medium
0.29,0,0.38,5,191,5,0,0,management,medium
0.37,1,0.47,2,141,3,0,0,technical,medium
0.37,1,0.47,2,141,3,0,0,technical,medium
0.37,1,0.47,2,141,3,0,0,technical,medium
0.36,1,0.45,2,127,3,0,0,accounting,low
0.36,1,0.45,2,127,3,0,0,accounting,low
0.36,1,0.49,2,133,3,0,0,hr,medium
0.16,0,0.61,6,269,2,0,0,accounting,high
0.16,0,0.61,6,269,2,0,0,accounting,high
0.37,1,0.55,2,159,3,0,0,support,medium
0.34,0,0.56,3,139,2,0,0,hr,medium
0.17,0,0.51,6,213,3,0,0,RandD,medium
0.14,0,0.79,5,271,4,0,0,management,high
0.14,0,0.79,5,271,4,0,0,management,high
0.27,0,0.59,5,226,5,0,0,sales,low
0.34,0,0.55,3,136,2,1,0,sales,medium
0.2,0,0.54,5,162,6,0,0,sales,low
0.36,1,0.47,2,129,3,0,0,sales,medium
0.17,0,0.79,2,126,5,0,0,marketing,medium
0.38,0,0.47,3,189,5,0,0,support,medium
0.38,1,0.47,2,152,3,0,0,sales,medium
0.13,0,0.76,5,219,4,0,0,technical,low
0.13,0,0.76,5,219,4,0,0,technical,low
0.43,1,0.47,2,248,2,0,0,sales,medium
0.38,1,0.49,2,155,3,0,0,marketing,low
0.34,0,0.65,2,165,4,0,0,product_mng,low
0.23,0,0.56,5,169,5,0,0,RandD,medium
0.36,1,0.51,2,135,3,0,0,IT,low
0.36,1,0.51,2,135,3,0,0,IT,low
0.36,1,0.51,2,135,3,0,0,IT,low
0.2,0,0.6,5,261,8,0,0,sales,medium
0.2,0,0.6,5,261,8,0,0,sales,medium
0.36,1,0.52,2,137,3,1,0,sales,medium
0.36,1,0.52,2,137,3,0,0,marketing,low
0.17,0,0.85,3,168,4,0,0,IT,low
0.38,1,0.51,2,159,3,0,0,sales,medium
0.38,1,0.51,2,159,3,0,0,technical,low
0.38,1,0.51,2,159,3,0,0,sales,low
0.38,1,0.51,2,159,3,0,0,sales,medium
0.38,1,0.51,2,159,3,0,0,sales,medium
0.38,1,0.51,2,159,3,0,0,sales,low
0.38,0,0.55,2,215,6,0,0,support,medium
0.34,0,0.69,2,178,3,0,0,product_mng,low
0.38,1,0.52,2,161,3,0,0,IT,medium
0.14,0,0.38,5,115,6,1,0,marketing,high
0.14,0,0.38,5,115,6,1,0,marketing,high
0.37,1,0.47,2,138,3,1,0,accounting,medium
0.37,1,0.47,2,138,3,1,0,accounting,medium
0.37,1,0.47,2,138,3,1,0,accounting,medium
0.13,0,0.73,5,206,5,0,0,sales,medium
0.36,1,0.5,2,132,3,0,0,technical,low
0.36,1,0.5,2,132,3,0,0,management,low
0.36,1,0.5,2,132,3,0,0,technical,low
0.36,1,0.5,2,132,3,0,0,management,low
0.36,1,0.5,2,132,3,0,0,technical,low
0.18,0,0.61,5,174,6,0,0,sales,medium
0.18,0,0.61,5,174,6,0,0,sales,medium
0.21,0,0.81,4,227,5,0,0,marketing,medium
0.39,0,0.36,3,168,3,1,0,sales,low
0.37,1,0.54,2,152,3,0,0,marketing,medium
0.37,1,0.54,2,152,3,0,0,marketing,medium
0.37,1,0.54,2,152,3,0,0,marketing,medium
0.11,1,0.81,5,287,4,0,0,sales,low
0.11,1,0.81,5,287,4,0,0,sales,low
0.11,1,0.81,5,287,4,0,0,sales,low
0.25,0,0.87,3,265,4,0,0,technical,low
0.36,1,0.5,2,131,3,0,0,IT,medium
0.21,0,0.78,4,218,6,0,0,technical,low
0.37,1,0.5,2,142,3,0,0,sales,low
0.38,1,0.46,2,147,3,0,0,support,low
0.3,0,0.71,3,155,2,0,0,sales,low
0.12,0,0.87,4,244,5,0,0,sales,low
0.22,1,0.86,4,293,3,0,0,marketing,low
0.37,1,0.5,2,141,3,0,0,sales,low
0.37,1,0.5,2,141,3,0,0,sales,low
0.37,1,0.5,2,141,3,0,0,sales,low
0.37,1,0.46,2,134,3,0,0,product_mng,medium
0.39,1,0.46,2,159,3,0,0,sales,medium
0.39,1,0.46,2,159,3,0,0,sales,medium
0.22,0,0.52,5,147,5,1,0,RandD,low
0.38,1,0.49,2,151,3,0,0,technical,low
0.38,1,0.49,2,151,3,0,0,technical,low
0.38,1,0.49,2,151,3,0,0,technical,low
0.37,1,0.48,2,137,3,0,0,technical,medium
0.37,1,0.48,2,137,3,0,0,technical,medium
0.37,1,0.48,2,137,3,0,0,technical,medium
0.14,0,0.76,5,215,4,0,0,technical,low
0.24,0,0.83,3,208,5,0,0,sales,low
0.37,1,0.56,2,156,3,0,0,sales,medium
0.37,1,0.56,2,156,3,0,0,sales,medium
0.37,1,0.56,2,156,3,0,0,sales,medium
0.38,1,0.5,2,153,3,0,0,support,low
0.38,1,0.5,2,153,3,0,0,support,medium
0.38,1,0.5,2,153,3,0,0,support,low
0.38,1,0.5,2,153,3,0,0,support,low
0.36,1,0.55,2,141,3,0,0,hr,medium
0.36,1,0.55,2,141,3,0,0,hr,medium
0.36,1,0.55,2,141,3,0,0,hr,medium
0.38,1,0.47,2,147,3,0,0,support,medium
0.18,0,0.73,5,228,5,0,0,support,low
0.43,0,0.46,2,239,3,1,0,sales,medium
0.37,1,0.53,2,147,3,0,0,RandD,low
0.38,1,0.46,2,145,3,0,0,hr,medium
0.38,1,0.46,2,145,3,0,0,hr,medium
0.38,1,0.46,2,145,3,0,0,hr,medium
0.16,0,0.74,5,205,4,1,0,sales,low
0.31,0,0.54,5,259,5,1,0,technical,medium
0.37,1,0.49,2,138,3,0,0,technical,low
0.37,1,0.49,2,138,3,0,0,technical,low
0.37,1,0.55,2,152,3,0,0,technical,medium
0.37,1,0.55,2,152,3,0,0,technical,medium
0.37,1,0.55,2,152,3,0,0,technical,medium
0.35,0,0.37,4,153,2,0,0,sales,medium
0.38,1,0.5,2,152,3,0,0,sales,high
0.38,1,0.5,2,152,3,0,0,sales,high
0.37,1,0.52,2,144,3,0,0,sales,medium
0.18,0,0.84,4,231,5,0,0,sales,low
0.37,1,0.54,2,149,3,0,0,support,low
0.37,1,0.54,2,149,3,0,0,support,low
0.37,1,0.54,2,149,3,0,0,support,low
0.37,1,0.57,2,158,3,0,0,technical,low
0.37,1,0.57,2,158,3,0,0,technical,low
0.32,0,0.81,2,249,3,0,0,accounting,low
0.39,1,0.48,2,161,3,0,0,IT,low
0.15,0,0.81,5,280,3,1,0,RandD,high
0.15,0,0.81,5,280,3,1,0,RandD,high
0.37,1,0.45,2,131,3,0,0,sales,low
0.37,1,0.45,2,131,3,0,0,sales,low
0.37,1,0.45,2,131,3,0,0,sales,low
0.38,1,0.46,2,144,3,0,0,management,low
0.38,1,0.52,2,156,3,0,0,technical,low
0.36,1,0.51,2,130,3,0,0,sales,low
0.36,1,0.51,2,130,3,0,0,sales,low
0.13,0,0.52,6,188,3,0,0,sales,medium
0.38,1,0.5,2,151,3,1,0,hr,low
0.37,1,0.52,2,143,3,0,0,marketing,low
0.37,1,0.52,2,143,3,0,0,sales,medium
0.37,1,0.52,2,143,3,0,0,marketing,low
0.37,1,0.52,2,143,3,0,0,marketing,low
0.37,1,0.57,2,157,3,0,0,RandD,low
0.13,0,0.61,6,283,5,0,0,sales,medium
0.39,1,0.48,2,160,3,0,0,sales,low
0.39,1,0.48,2,160,3,0,0,sales,low
0.39,1,0.48,2,160,3,0,0,sales,low
0.24,0,0.74,5,282,3,0,0,IT,medium
0.36,1,0.54,2,136,3,0,0,IT,low
0.35,0,0.56,3,144,3,0,0,sales,medium
0.39,1,0.46,2,156,3,0,0,sales,low
0.36,1,0.51,2,129,3,0,0,support,low
0.37,1,0.51,2,140,3,0,0,support,medium
0.36,1,0.57,2,144,3,0,0,technical,low
0.38,1,0.5,2,150,3,1,0,support,medium
0.37,1,0.46,2,131,3,0,0,hr,low
0.33,0,0.72,2,173,2,0,0,marketing,low
0.32,0,0.55,4,167,5,0,0,support,medium
0.37,1,0.48,2,134,3,0,0,marketing,medium
0.37,1,0.48,2,134,3,0,0,marketing,medium
0.37,1,0.48,2,134,3,0,0,marketing,medium
0.37,0,0.61,3,186,2,0,0,IT,low
0.36,1,0.53,2,133,3,0,0,sales,medium
0.36,1,0.55,2,138,3,0,0,support,medium
0.38,1,0.53,2,157,3,0,0,sales,low
0.38,1,0.53,2,157,3,0,0,sales,low
0.38,1,0.53,2,157,3,0,0,sales,low
0.39,1,0.48,2,159,3,0,0,product_mng,medium
0.38,1,0.47,2,144,3,0,0,support,low
0.38,1,0.47,2,144,3,0,0,support,low
0.38,1,0.47,2,144,3,0,0,support,low
0.24,0,0.64,5,190,4,0,0,sales,medium
0.14,1,0.61,6,291,5,0,0,hr,medium
0.38,1,0.52,2,154,3,0,0,sales,medium
0.38,1,0.52,2,154,3,0,0,sales,medium
0.38,1,0.52,2,154,3,0,0,sales,medium
0.17,1,0.55,6,250,5,0,0,sales,medium
0.36,1,0.62,4,237,2,0,0,technical,medium
0.18,0,0.7,5,182,4,0,0,technical,low
0.22,0,0.57,5,174,6,0,0,technical,high
0.36,1,0.56,2,140,3,0,0,technical,medium
0.37,1,0.57,2,155,3,0,0,support,low
0.37,1,0.57,2,155,3,0,0,support,low
0.37,1,0.57,2,155,3,0,0,support,low
0.38,0,0.59,4,276,2,0,0,product_mng,low
0.38,1,0.53,2,156,3,0,0,sales,low
0.38,1,0.53,2,156,3,0,0,sales,low
0.38,1,0.53,2,156,3,0,0,sales,low
0.37,1,0.46,2,130,3,1,0,technical,medium
0.37,1,0.52,2,141,3,0,0,sales,low
0.35,0,0.54,2,124,3,0,0,support,low
0.35,0,0.67,2,171,3,0,0,sales,medium
0.38,1,0.47,2,143,3,0,0,technical,low
0.33,0,0.39,3,98,3,1,0,RandD,low
0.32,0,0.8,3,263,3,0,0,marketing,medium
0.42,0,0.45,3,227,3,0,0,sales,medium
0.42,0,0.45,3,227,3,0,0,sales,medium
0.38,1,0.52,2,153,3,0,0,support,low
0.38,1,0.52,2,153,3,0,0,support,low
0.38,1,0.52,2,153,3,0,0,support,low
0.37,1,0.53,2,143,3,0,0,support,low
0.37,1,0.53,2,143,3,0,0,support,low
0.36,1,0.57,2,142,3,0,0,product_mng,medium
0.36,1,0.57,2,142,3,0,0,product_mng,medium
0.36,1,0.57,2,142,3,0,0,product_mng,medium
0.37,1,0.54,2,145,3,0,0,RandD,medium
0.37,1,0.54,2,145,3,0,0,RandD,medium
0.37,1,0.54,2,145,3,0,0,RandD,medium
0.37,1,0.52,2,140,3,0,0,management,medium
0.32,0,0.66,3,144,2,0,0,support,low
0.37,1,0.46,2,129,3,0,0,accounting,low
0.12,0,0.84,4,218,6,0,0,technical,medium
0.14,0,0.76,5,260,6,0,0,technical,high
0.38,1,0.55,2,160,3,0,0,technical,low
0.38,1,0.54,2,157,3,0,0,marketing,medium
0.38,1,0.49,2,145,3,0,0,IT,low
0.38,1,0.49,2,145,3,0,0,IT,low
0.37,1,0.5,2,135,3,0,0,product_mng,low
0.37,1,0.5,2,135,3,0,0,product_mng,low
0.37,1,0.5,2,135,3,0,0,product_mng,low
0.36,1,0.56,2,138,3,0,0,accounting,medium
0.27,0,0.66,3,133,6,0,0,sales,low
0.27,0,0.82,4,276,2,0,0,IT,medium
0.21,0,0.76,5,239,2,0,0,RandD,low
0.38,1,0.49,2,144,3,0,0,hr,low
0.36,1,0.56,2,137,3,0,0,sales,low
0.36,1,0.56,2,137,3,0,0,sales,low
0.36,1,0.56,2,137,3,0,0,sales,low
0.37,1,0.45,2,126,3,0,0,support,medium
0.37,1,0.45,2,126,3,0,0,support,medium
0.37,1,0.45,2,126,3,0,0,support,medium
0.37,0,0.52,4,211,4,0,0,hr,low
0.38,1,0.47,2,140,3,1,0,IT,low
0.36,1,0.55,2,134,3,0,0,support,low
0.37,1,0.46,2,127,3,0,0,IT,medium
0.27,0,0.85,2,277,6,1,0,IT,low
0.38,1,0.55,2,158,3,0,0,support,low
0.38,1,0.55,2,158,3,0,0,support,low
0.38,1,0.55,2,158,3,0,0,support,low
0.37,1,0.53,2,140,3,0,0,management,medium
0.38,1,0.56,2,161,3,0,0,RandD,medium
0.38,1,0.56,2,161,3,0,0,RandD,medium
0.38,1,0.56,2,161,3,0,0,RandD,medium
0.39,1,0.48,2,154,3,0,0,technical,low
0.38,1,0.5,2,145,3,0,0,technical,low
0.39,1,0.47,2,152,3,0,0,marketing,medium
0.15,0,0.89,3,219,6,0,0,marketing,low
0.39,0,0.48,3,169,3,0,0,support,medium
0.37,1,0.48,2,129,3,0,0,IT,medium
0.37,1,0.48,2,129,3,0,0,support,low
0.12,0,0.95,3,236,3,0,0,technical,medium
0.38,1,0.46,2,137,3,0,0,technical,low
0.38,1,0.46,2,137,3,0,0,technical,low
0.38,1,0.46,2,137,3,0,0,technical,low
0.38,1,0.5,2,144,3,0,0,IT,medium
0.37,0,0.46,3,173,6,0,0,RandD,medium
0.14,0,0.58,6,205,3,0,0,hr,low
0.38,1,0.51,2,146,3,0,0,IT,medium
0.38,1,0.51,2,146,3,0,0,IT,medium
0.38,1,0.51,2,146,3,0,0,IT,medium
0.37,0,0.62,4,253,2,0,0,marketing,medium
0.34,0,0.49,4,149,3,0,0,technical,medium
0.37,1,0.49,2,130,3,0,0,technical,low
0.14,0,0.89,3,212,6,0,0,accounting,low
0.35,0,0.54,3,138,4,0,0,support,low
0.37,1,0.5,2,131,3,0,0,sales,medium
0.4,0,0.37,3,169,3,1,0,support,medium
0.2,0,0.5,6,282,6,1,0,technical,low
0.36,1,0.55,2,131,3,0,0,technical,low
0.2,0,0.9,3,218,4,0,0,sales,low
0.39,1,0.48,2,151,3,0,0,support,low
0.39,1,0.48,2,151,3,0,0,sales,low
0.15,0,0.48,6,218,6,0,0,technical,low
0.38,1,0.49,2,140,3,0,0,sales,medium
0.37,1,0.51,2,132,3,0,0,technical,medium
0.37,1,0.51,2,132,3,0,0,technical,medium
0.37,1,0.51,2,132,3,0,0,technical,medium
0.14,0,0.8,5,226,3,0,0,sales,medium
0.37,1,0.57,2,147,3,0,0,sales,low
0.2,1,0.5,5,135,6,0,0,RandD,low
0.2,1,0.5,5,135,6,0,0,RandD,low
0.38,0,0.63,2,182,2,0,0,product_mng,medium
0.4,1,0.46,2,160,3,0,0,technical,low
0.24,0,0.62,5,169,4,0,0,support,medium
0.18,0,0.93,3,245,4,1,0,RandD,low
0.36,1,0.54,2,127,3,0,0,marketing,low
0.38,1,0.56,2,156,3,0,0,technical,low
0.38,1,0.56,2,156,3,0,0,technical,low
0.38,1,0.56,2,156,3,0,0,technical,low
0.38,1,0.52,2,145,3,0,0,sales,low
0.38,1,0.52,2,145,3,0,0,sales,low
0.38,1,0.52,2,145,3,0,0,sales,low
0.36,1,0.56,2,132,3,0,0,IT,medium
0.36,1,0.56,2,132,3,0,0,IT,medium
0.36,1,0.56,2,132,3,0,0,IT,medium
0.38,1,0.54,2,150,3,0,0,sales,medium
0.38,1,0.45,2,132,3,0,0,sales,medium
0.37,1,0.55,2,140,3,0,0,technical,low
0.21,0,0.92,2,211,2,0,0,support,medium
0.38,1,0.5,2,140,3,0,0,sales,medium
0.38,1,0.5,2,140,3,0,0,sales,low
0.38,1,0.5,2,140,3,0,0,sales,medium
0.38,1,0.5,2,140,3,0,0,sales,low
0.38,1,0.5,2,140,3,0,0,sales,medium
0.38,1,0.5,2,140,3,0,0,sales,low
0.39,1,0.51,2,155,3,0,0,management,low
0.23,0,0.77,5,272,2,0,0,sales,low
0.23,0,0.77,5,272,2,0,0,sales,low
0.28,0,0.76,3,150,2,0,0,technical,medium
0.11,1,0.93,4,295,3,0,0,technical,low
0.38,1,0.53,2,146,3,0,0,support,low
0.38,1,0.53,2,146,3,0,0,support,low
0.38,1,0.53,2,146,3,0,0,support,low
0.14,0,0.88,3,162,4,0,0,marketing,medium
0.35,0,0.54,3,128,3,0,0,support,medium
0.38,1,0.5,2,139,3,0,0,RandD,low
0.38,1,0.49,2,137,3,0,0,technical,medium
0.38,1,0.49,2,137,3,0,0,technical,medium
0.38,1,0.51,2,141,3,0,0,sales,low
0.38,1,0.56,2,154,3,0,0,sales,low
0.38,1,0.56,2,154,3,0,0,sales,low
0.38,1,0.56,2,154,3,0,0,sales,low
0.38,1,0.55,2,151,3,0,0,sales,low
0.38,1,0.55,2,151,3,0,0,sales,low
0.31,0,0.59,4,138,2,0,0,RandD,low
0.16,0,0.76,5,192,3,0,0,technical,medium
0.29,0,0.56,5,231,6,0,0,RandD,medium
0.38,0,0.43,2,160,6,0,0,sales,medium
0.4,1,0.48,2,161,3,0,0,IT,medium
0.17,0,0.81,5,280,4,0,0,product_mng,medium
0.39,1,0.5,2,151,3,0,0,RandD,medium
0.16,0,0.56,6,196,3,0,0,technical,medium
0.36,1,0.48,5,310,3,0,0,product_mng,medium
0.4,1,0.65,2,296,5,0,0,sales,medium
0.36,0,0.4,2,105,3,0,0,RandD,low
0.39,0,0.43,3,154,3,0,0,marketing,low
0.44,0,0.37,2,219,2,0,0,technical,low
0.44,0,0.37,2,219,2,0,0,technical,low
0.35,0,0.63,3,156,3,0,0,sales,medium
0.21,0,0.82,4,207,5,0,0,technical,high
0.38,1,0.48,2,134,3,0,0,hr,low
0.1,1,0.84,5,298,4,0,0,IT,low
0.1,1,0.84,5,298,4,0,0,IT,low
0.1,1,0.84,5,298,4,0,0,IT,low
0.37,1,0.51,2,128,3,0,0,technical,medium
0.26,0,0.69,5,213,2,0,0,accounting,high
0.26,0,0.69,5,213,2,0,0,accounting,high
0.4,1,0.46,2,156,3,0,0,management,medium
0.31,0,0.79,2,193,4,0,0,support,low
0.38,1,0.45,2,129,3,0,0,support,medium
0.38,1,0.45,2,129,3,0,0,support,medium
0.38,1,0.49,2,135,3,0,0,accounting,low
0.38,1,0.49,2,135,3,0,0,accounting,low
0.38,1,0.49,2,135,3,0,0,accounting,low
0.38,0,0.51,3,151,2,0,0,sales,medium
0.4,1,0.46,2,155,3,0,0,support,medium
0.37,1,0.51,2,127,3,0,0,sales,medium
0.37,1,0.51,2,127,3,0,0,sales,medium
0.37,1,0.51,2,127,3,0,0,sales,medium
0.37,1,0.51,2,127,3,0,0,sales,medium
0.39,1,0.51,2,151,3,0,0,hr,medium
0.39,1,0.51,2,151,3,0,0,hr,medium
0.39,1,0.51,2,151,3,0,0,hr,medium
0.33,0,0.77,3,216,3,0,0,RandD,high
0.21,0,0.56,6,277,5,0,0,RandD,medium
0.39,1,0.68,2,282,5,0,0,marketing,low
0.39,1,0.68,2,282,5,0,0,marketing,low
0.39,1,0.45,2,140,3,0,0,sales,medium
0.39,1,0.45,2,140,3,0,0,sales,medium
0.18,0,0.9,4,282,4,0,0,product_mng,medium
0.18,0,0.9,4,282,4,0,0,product_mng,medium
0.38,1,0.55,2,148,3,0,0,support,low
0.38,1,0.55,2,148,3,0,0,support,low
0.38,1,0.55,2,148,3,0,0,support,low
0.37,1,0.53,2,131,3,0,0,sales,low
0.37,1,0.53,2,131,3,0,0,sales,low
0.37,1,0.53,2,131,3,0,0,sales,low
0.17,0,0.6,5,144,6,0,0,technical,medium
0.38,1,0.51,2,138,3,0,0,technical,low
0.4,1,0.49,2,160,3,0,0,marketing,low
0.39,1,0.54,2,158,3,0,0,support,low
0.39,1,0.54,2,158,3,0,0,support,low
0.39,1,0.54,2,158,3,0,0,support,low
0.39,1,0.49,2,146,3,0,0,sales,medium
